WEAP Variables,,,
,branch,variable-name,type
6192,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Bucket 2 Field Capacity Depth,output
6193,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Bucket 2 Maximum Saturation Depth,output
6194,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Bucket 2 Current Saturation Depth,output
6195,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Bucket 1 Readily Available Water Depth,output
6196,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Bucket 1 Wilt Point,output
6197,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Bucket 1 Field Capacity,output
6198,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Bucket 1 Maximum Saturation,output
6199,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Bucket 1 Readily Available Water,output
6200,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Bucket 1 Current Saturation,output
6201,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Bucket 2 Wilt Point,output
6202,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Bucket 2 Field Capacity,output
6203,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Bucket 2 Maximum Saturation,output
6204,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Bucket 2 Current Saturation,output
6205,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Irrigation Daily,output
6206,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Decrease in Soil Moisture Daily,output
6207,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Increase in Soil Moisture Daily,output
6208,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Surface Runoff Daily,output
6209,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Flow to Groundwater Daily,output
6210,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Daily Evaporation,output
6211,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Daily Transpiration,output
6212,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Decrease in Soil Moisture,output
6213,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Increase in Soil Moisture,output
6214,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Decrease in Surface Storage,output
6215,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Increase in Surface Storage,output
6216,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Daily Flow Through Release,output
6217,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Decrease in Surface Storage Daily,output
6218,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Increase in Surface Storage Daily,output
6219,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Theoretical Catchment Irrigation Demand,output
6220,Demand Sites and Catchments\Buckeye\Alfalfa_haylage,Annual Theoretical Catchment Irrigation Shortfall,output
6221,Demand Sites and Catchments\Buckeye\Sorghum_silage,Water Demand,output
6222,Demand Sites and Catchments\Buckeye\Sorghum_silage,Supply Requirement,output
6223,Demand Sites and Catchments\Buckeye\Sorghum_silage,ET Actual,output
6224,Demand Sites and Catchments\Buckeye\Sorghum_silage,ET Actual Depth Daily,output
6225,Demand Sites and Catchments\Buckeye\Sorghum_silage,Area Calculated,output
6226,Demand Sites and Catchments\Buckeye\Sorghum_silage,Evapotranspiration,output
6227,Demand Sites and Catchments\Buckeye\Sorghum_silage,Flow to Groundwater,output
6228,Demand Sites and Catchments\Buckeye\Sorghum_silage,ET Potential Depth Daily,output
6229,Demand Sites and Catchments\Buckeye\Sorghum_silage,Daily Kc Potential,output
6230,Demand Sites and Catchments\Buckeye\Sorghum_silage,Daily Kc Actual,output
6231,Demand Sites and Catchments\Buckeye\Sorghum_silage,Annual Crop Production,output
6232,Demand Sites and Catchments\Buckeye\Sorghum_silage,Annual Market Value,output
6233,Demand Sites and Catchments\Buckeye\Sorghum_silage,Surface Runoff,output
6234,Demand Sites and Catchments\Buckeye\Sorghum_silage,Irrigation,output
6235,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 1 Wilt Point Depth,output
6236,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 1 Field Capacity Depth,output
6237,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 1 Maximum Saturation Depth,output
6238,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 1 Current Saturation Depth,output
6239,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 2 Wilt Point Depth,output
6240,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 2 Field Capacity Depth,output
6241,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 2 Maximum Saturation Depth,output
6242,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 2 Current Saturation Depth,output
6243,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 1 Readily Available Water Depth,output
6244,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 1 Wilt Point,output
6245,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 1 Field Capacity,output
6246,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 1 Maximum Saturation,output
6247,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 1 Readily Available Water,output
6248,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 1 Current Saturation,output
6249,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 2 Wilt Point,output
6250,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 2 Field Capacity,output
6251,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 2 Maximum Saturation,output
6252,Demand Sites and Catchments\Buckeye\Sorghum_silage,Bucket 2 Current Saturation,output
6253,Demand Sites and Catchments\Buckeye\Sorghum_silage,Irrigation Daily,output
6254,Demand Sites and Catchments\Buckeye\Sorghum_silage,Decrease in Soil Moisture Daily,output
6255,Demand Sites and Catchments\Buckeye\Sorghum_silage,Increase in Soil Moisture Daily,output
6256,Demand Sites and Catchments\Buckeye\Sorghum_silage,Surface Runoff Daily,output
6257,Demand Sites and Catchments\Buckeye\Sorghum_silage,Flow to Groundwater Daily,output
6258,Demand Sites and Catchments\Buckeye\Sorghum_silage,Daily Evaporation,output
6259,Demand Sites and Catchments\Buckeye\Sorghum_silage,Daily Transpiration,output
6260,Demand Sites and Catchments\Buckeye\Sorghum_silage,Decrease in Soil Moisture,output
6261,Demand Sites and Catchments\Buckeye\Sorghum_silage,Increase in Soil Moisture,output
6262,Demand Sites and Catchments\Buckeye\Sorghum_silage,Decrease in Surface Storage,output
6263,Demand Sites and Catchments\Buckeye\Sorghum_silage,Increase in Surface Storage,output
6264,Demand Sites and Catchments\Buckeye\Sorghum_silage,Daily Flow Through Release,output
6265,Demand Sites and Catchments\Buckeye\Sorghum_silage,Decrease in Surface Storage Daily,output
6266,Demand Sites and Catchments\Buckeye\Sorghum_silage,Increase in Surface Storage Daily,output
6267,Demand Sites and Catchments\Buckeye\Sorghum_silage,Theoretical Catchment Irrigation Demand,output
6268,Demand Sites and Catchments\Buckeye\Sorghum_silage,Annual Theoretical Catchment Irrigation Shortfall,output
6269,Demand Sites and Catchments\Buckeye\Corn_silage,Water Demand,output
6270,Demand Sites and Catchments\Buckeye\Corn_silage,Supply Requirement,output
6271,Demand Sites and Catchments\Buckeye\Corn_silage,ET Actual,output
6272,Demand Sites and Catchments\Buckeye\Corn_silage,ET Actual Depth Daily,output
6273,Demand Sites and Catchments\Buckeye\Corn_silage,Area Calculated,output
6274,Demand Sites and Catchments\Buckeye\Corn_silage,Evapotranspiration,output
6275,Demand Sites and Catchments\Buckeye\Corn_silage,Flow to Groundwater,output
6276,Demand Sites and Catchments\Buckeye\Corn_silage,ET Potential Depth Daily,output
6277,Demand Sites and Catchments\Buckeye\Corn_silage,Daily Kc Potential,output
6278,Demand Sites and Catchments\Buckeye\Corn_silage,Daily Kc Actual,output
6279,Demand Sites and Catchments\Buckeye\Corn_silage,Annual Crop Production,output
6280,Demand Sites and Catchments\Buckeye\Corn_silage,Annual Market Value,output
6281,Demand Sites and Catchments\Buckeye\Corn_silage,Surface Runoff,output
6282,Demand Sites and Catchments\Buckeye\Corn_silage,Irrigation,output
6283,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 1 Wilt Point Depth,output
6284,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 1 Field Capacity Depth,output
6285,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 1 Maximum Saturation Depth,output
6286,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 1 Current Saturation Depth,output
6287,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 2 Wilt Point Depth,output
6288,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 2 Field Capacity Depth,output
6289,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 2 Maximum Saturation Depth,output
6290,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 2 Current Saturation Depth,output
6291,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 1 Readily Available Water Depth,output
6292,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 1 Wilt Point,output
6293,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 1 Field Capacity,output
6294,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 1 Maximum Saturation,output
6295,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 1 Readily Available Water,output
6296,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 1 Current Saturation,output
6297,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 2 Wilt Point,output
6298,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 2 Field Capacity,output
6299,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 2 Maximum Saturation,output
6300,Demand Sites and Catchments\Buckeye\Corn_silage,Bucket 2 Current Saturation,output
6301,Demand Sites and Catchments\Buckeye\Corn_silage,Irrigation Daily,output
6302,Demand Sites and Catchments\Buckeye\Corn_silage,Decrease in Soil Moisture Daily,output
6303,Demand Sites and Catchments\Buckeye\Corn_silage,Increase in Soil Moisture Daily,output
6304,Demand Sites and Catchments\Buckeye\Corn_silage,Surface Runoff Daily,output
6305,Demand Sites and Catchments\Buckeye\Corn_silage,Flow to Groundwater Daily,output
6306,Demand Sites and Catchments\Buckeye\Corn_silage,Daily Evaporation,output
6307,Demand Sites and Catchments\Buckeye\Corn_silage,Daily Transpiration,output
6308,Demand Sites and Catchments\Buckeye\Corn_silage,Decrease in Soil Moisture,output
6309,Demand Sites and Catchments\Buckeye\Corn_silage,Increase in Soil Moisture,output
6310,Demand Sites and Catchments\Buckeye\Corn_silage,Decrease in Surface Storage,output
6311,Demand Sites and Catchments\Buckeye\Corn_silage,Increase in Surface Storage,output
6312,Demand Sites and Catchments\Buckeye\Corn_silage,Daily Flow Through Release,output
6313,Demand Sites and Catchments\Buckeye\Corn_silage,Decrease in Surface Storage Daily,output
6314,Demand Sites and Catchments\Buckeye\Corn_silage,Increase in Surface Storage Daily,output
6315,Demand Sites and Catchments\Buckeye\Corn_silage,Theoretical Catchment Irrigation Demand,output
6316,Demand Sites and Catchments\Buckeye\Corn_silage,Annual Theoretical Catchment Irrigation Shortfall,output
6317,Demand Sites and Catchments\Buckeye\VegFruit,Water Demand,output
6318,Demand Sites and Catchments\Buckeye\VegFruit,Supply Requirement,output
6319,Demand Sites and Catchments\Buckeye\VegFruit,ET Actual,output
6320,Demand Sites and Catchments\Buckeye\VegFruit,ET Actual Depth Daily,output
6321,Demand Sites and Catchments\Buckeye\VegFruit,Area Calculated,output
6322,Demand Sites and Catchments\Buckeye\VegFruit,Evapotranspiration,output
6323,Demand Sites and Catchments\Buckeye\VegFruit,Flow to Groundwater,output
6324,Demand Sites and Catchments\Buckeye\VegFruit,ET Potential Depth Daily,output
6325,Demand Sites and Catchments\Buckeye\VegFruit,Daily Kc Potential,output
6326,Demand Sites and Catchments\Buckeye\VegFruit,Daily Kc Actual,output
6327,Demand Sites and Catchments\Buckeye\VegFruit,Annual Crop Production,output
6328,Demand Sites and Catchments\Buckeye\VegFruit,Annual Market Value,output
6329,Demand Sites and Catchments\Buckeye\VegFruit,Surface Runoff,output
6330,Demand Sites and Catchments\Buckeye\VegFruit,Irrigation,output
6331,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 1 Wilt Point Depth,output
6332,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 1 Field Capacity Depth,output
6333,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 1 Maximum Saturation Depth,output
6334,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 1 Current Saturation Depth,output
6335,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 2 Wilt Point Depth,output
6336,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 2 Field Capacity Depth,output
6337,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 2 Maximum Saturation Depth,output
6338,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 2 Current Saturation Depth,output
6339,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 1 Readily Available Water Depth,output
6340,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 1 Wilt Point,output
6341,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 1 Field Capacity,output
6342,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 1 Maximum Saturation,output
6343,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 1 Readily Available Water,output
6344,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 1 Current Saturation,output
6345,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 2 Wilt Point,output
6346,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 2 Field Capacity,output
6347,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 2 Maximum Saturation,output
6348,Demand Sites and Catchments\Buckeye\VegFruit,Bucket 2 Current Saturation,output
6349,Demand Sites and Catchments\Buckeye\VegFruit,Irrigation Daily,output
6350,Demand Sites and Catchments\Buckeye\VegFruit,Decrease in Soil Moisture Daily,output
6351,Demand Sites and Catchments\Buckeye\VegFruit,Increase in Soil Moisture Daily,output
6352,Demand Sites and Catchments\Buckeye\VegFruit,Surface Runoff Daily,output
6353,Demand Sites and Catchments\Buckeye\VegFruit,Flow to Groundwater Daily,output
6354,Demand Sites and Catchments\Buckeye\VegFruit,Daily Evaporation,output
6355,Demand Sites and Catchments\Buckeye\VegFruit,Daily Transpiration,output
6356,Demand Sites and Catchments\Buckeye\VegFruit,Decrease in Soil Moisture,output
6357,Demand Sites and Catchments\Buckeye\VegFruit,Increase in Soil Moisture,output
6358,Demand Sites and Catchments\Buckeye\VegFruit,Decrease in Surface Storage,output
6359,Demand Sites and Catchments\Buckeye\VegFruit,Increase in Surface Storage,output
6360,Demand Sites and Catchments\Buckeye\VegFruit,Daily Flow Through Release,output
6361,Demand Sites and Catchments\Buckeye\VegFruit,Decrease in Surface Storage Daily,output
6362,Demand Sites and Catchments\Buckeye\VegFruit,Increase in Surface Storage Daily,output
6363,Demand Sites and Catchments\Buckeye\VegFruit,Theoretical Catchment Irrigation Demand,output
6364,Demand Sites and Catchments\Buckeye\VegFruit,Annual Theoretical Catchment Irrigation Shortfall,output
6365,Demand Sites and Catchments\Adaman,Water Demand,output
6366,Demand Sites and Catchments\Adaman,Supply Requirement,output
6367,Demand Sites and Catchments\Adaman,Total Node Inflow,output
6368,Demand Sites and Catchments\Adaman,Coverage,output
6369,Demand Sites and Catchments\Adaman,Supply Delivered,output
6370,Demand Sites and Catchments\Adaman,Unmet Demand,output
6371,Demand Sites and Catchments\Adaman,Reliability,output
6372,Demand Sites and Catchments\Adaman,Total Node Outflow,output
6373,Demand Sites and Catchments\Adaman,ET Actual,output
6374,Demand Sites and Catchments\Adaman,Observed Precipitation,output
6375,Demand Sites and Catchments\Adaman,ET Actual Depth Daily,output
6376,Demand Sites and Catchments\Adaman,Area Calculated,output
6377,Demand Sites and Catchments\Adaman,Irrigation Return Flow Fraction to SW,output
6378,Demand Sites and Catchments\Adaman,Evapotranspiration,output
6379,Demand Sites and Catchments\Adaman,Flow to Groundwater,output
6380,Demand Sites and Catchments\Adaman,Irrigation Return Flow Fraction to GW,output
6381,Demand Sites and Catchments\Adaman,Net Benefit,output
6382,Demand Sites and Catchments\Adaman,Net Present Value,output
6383,Demand Sites and Catchments\Adaman,Failure Events,output
6384,Demand Sites and Catchments\Adaman,Reference PET Daily,output
6385,Demand Sites and Catchments\Adaman,ET Potential Depth Daily,output
6386,Demand Sites and Catchments\Adaman,Daily Kc Potential,output
6387,Demand Sites and Catchments\Adaman,Daily Kc Actual,output
6388,Demand Sites and Catchments\Adaman,Annual Crop Production,output
6389,Demand Sites and Catchments\Adaman,Annual Market Value,output
6390,Demand Sites and Catchments\Adaman,Solar Radiation Daily,output
6391,Demand Sites and Catchments\Adaman,Surface Runoff,output
6392,Demand Sites and Catchments\Adaman,Irrigation,output
6393,Demand Sites and Catchments\Adaman,Bucket 1 Wilt Point Depth,output
6394,Demand Sites and Catchments\Adaman,Bucket 1 Field Capacity Depth,output
6395,Demand Sites and Catchments\Adaman,Bucket 1 Maximum Saturation Depth,output
6396,Demand Sites and Catchments\Adaman,Bucket 1 Current Saturation Depth,output
6397,Demand Sites and Catchments\Adaman,Bucket 2 Wilt Point Depth,output
6398,Demand Sites and Catchments\Adaman,Bucket 2 Field Capacity Depth,output
6399,Demand Sites and Catchments\Adaman,Bucket 2 Maximum Saturation Depth,output
6400,Demand Sites and Catchments\Adaman,Bucket 2 Current Saturation Depth,output
6401,Demand Sites and Catchments\Adaman,Bucket 1 Readily Available Water Depth,output
6402,Demand Sites and Catchments\Adaman,Bucket 1 Wilt Point,output
6403,Demand Sites and Catchments\Adaman,Bucket 1 Field Capacity,output
6404,Demand Sites and Catchments\Adaman,Bucket 1 Maximum Saturation,output
